    82 -           0.0524  0.0259  0.0433 -0.0689  0.0481 -0.0155
    84 -           0.0751 -0.4128 -0.0505 -0.1657  0.0692 -0.0037
    85 -           0.1016 -0.7679  0.0293 -0.1896 -0.0328 -0.0393
    87 -           0.2885 -0.3425 -0.0848 -0.1946 -0.0117 -0.0162
    90 -           0.1851 -0.7347  0.0347 -0.1739 -0.0572 -0.0242
    92 -           0.1620 -0.2172 -0.0796 -0.1619  0.0234 -0.0098
    93 -           0.0235 -0.5609 -0.0721 -0.1823 -0.1201 -0.0491
    96 -           0.2760 -0.0319 -0.2147 -0.1372  0.0043 -0.0146
    97 -           0.0798 -0.1503 -0.2050 -0.1172 -0.0366  0.0053
    99 -           0.0918 -0.1042 -0.1370 -0.1148  0.0177  0.0163
   101 -           0.1730  0.1479 -0.0142  0.0334 -0.0365  0.0423
   103 -           0.1448  0.1159 -0.0780  0.0584 -0.0924  0.0013
   105 -           0.0895 -0.3194 -0.0797 -0.1736  0.0628 -0.0024
   106 -           0.0444 -0.4977  0.0017 -0.1212  0.0589  0.0566
   108 -           0.2638  0.2034 -0.0460  0.0898 -0.0162  0.0219
   110 -           0.2412 -0.2174 -0.0645 -0.1567  0.0837  0.0075
   111 -          -0.0038 -0.3827 -0.0731 -0.1973  0.0372 -0.0125
   114 -           0.2319 -0.2507 -0.1598 -0.0643 -0.0357 -0.0228
   115 -           0.1469  0.3064 -0.0567  0.0241 -0.0225  0.0163
   119 -           0.2401  0.1999 -0.0615  0.1471 -0.0173 -0.0036
   128 -           0.0906 -0.4991 -0.0829 -0.1411 -0.0653 -0.0127
   130 -           0.0894 -0.5048 -0.0037 -0.1301  0.0699  0.0460
   131 -           0.1701 -0.4957  0.0246 -0.0498 -0.0192  0.0136
   132 -           0.1038 -0.3627 -0.0950 -0.1156 -0.0161  0.0126
   133 -           0.1773  0.1644 -0.0708  0.1355 -0.0467 -0.0085
   147 -           0.1743 -0.6215 -0.0120 -0.1876 -0.0292 -0.0146
   150 -           0.1531 -0.6558 -0.0266 -0.1942 -0.0553 -0.0322
   151 -           0.3899  0.2980 -0.1054  0.1056  0.0681  0.0343
   153 -           0.2512 -0.4357 -0.0588 -0.1697  0.0168 -0.0092
   158 -           0.2073 -0.0687  0.0612  0.0109  0.0073  0.0387
   160 -           0.1409 -0.3834 -0.0587 -0.1569  0.0257  0.0041
   170 -           0.1532  0.2285 -0.0754  0.0123 -0.0664  0.0272
   175 -           0.1151 -0.5434 -0.0176 -0.1125 -0.0565  0.0262
   180 -           0.1180  0.1173  0.1066 -0.0561  0.0574  0.0434
   181 -           0.0327 -0.0450 -0.1841 -0.0817 -0.0385 -0.0377
   188 -           0.1756  0.3375 -0.0702  0.0248  0.0092  0.0391
   191 -           0.1720 -0.5510 -0.0232 -0.1971 -0.0082 -0.0424
   192 -           0.3186  0.2139 -0.0662  0.1082  0.0011 -0.0057
   199 -           0.4104 -0.1378 -0.1165 -0.1567  0.0682 -0.0135
   201 -           0.2011 -0.2940 -0.0804 -0.1637  0.0090 -0.0033
   205 -           0.0574 -0.3611 -0.0526 -0.1767  0.0773  0.0026
   210 -           0.0891 -0.6136 -0.0112 -0.1559 -0.0229 -0.0550
   214 -           0.0728 -0.1664 -0.0713 -0.1637 -0.0205  0.0812
   216 -           0.2576 -0.1700 -0.1133 -0.1813  0.0339 -0.0198
   221 -           0.0262 -0.2123 -0.1451 -0.0224 -0.1059 -0.0347
   226 -           0.1864  0.1906  0.0153  0.0007  0.0818  0.0331
   233 -           0.2663 -0.1351 -0.1657 -0.0922 -0.0137 -0.0145
   234 -           0.2665  0.6665 -0.3380  0.0566 -0.0084 -0.0150
   236 -           0.2391  0.2240 -0.2636 -0.0140 -0.0114 -0.0053
   237 -           0.1864  0.3454  0.0243 -0.0144  0.0087  0.0510
   243 -           0.2632  0.0413  0.0524 -0.0018  0.0532  0.0310
   244 -           0.3711  0.2804 -0.1124  0.0391  0.0819 -0.0402
   246 -           0.5861 -0.5452 -0.0453  0.4522 -0.1038 -0.0343
   250 -           0.2622 -0.1438 -0.0810 -0.1357  0.0080  0.0111
   258 -           0.1429  0.2225  0.0279  0.0152 -0.0053  0.0354
   264 -           0.2074  0.1496  0.0045 -0.0200  0.0363  0.0182
   266 -           0.0959 -0.5489  0.0008 -0.1618  0.0650  0.0108
   267 -           0.4722  0.1905 -0.2554 -0.1283  0.0753  0.0071
   269 -           1.2862  0.0031 -0.1815 -0.1573  0.0455  0.0280
   278 -           0.2478  0.1075  0.0321  0.0690  0.0546 -0.0036
   279 -           0.5813 -0.4020 -0.0336 -0.1828  0.1428 -0.0334
   288 -           0.1725  0.4063 -0.1102  0.0120 -0.0154  0.0389
   289 -           1.1054 -1.3971  0.1219  0.6174 -0.0312  0.0219
   295 -           0.2956  0.0334 -0.0063  0.1100  0.0651 -0.0204
   308 -           0.3315  0.0068 -0.2359 -0.1396 -0.0283  0.0023
   322 -           0.3993 -0.3354 -0.0483 -0.1523  0.0612 -0.0037
   337 -           0.1467 -0.3497 -0.0330 -0.1547  0.0095 -0.0026
   345 -           0.1237 -0.6875  0.0212 -0.1692  0.0535 -0.0039
   346 -           0.1792 -0.0609  0.0530  0.0564  0.0262 -0.0017
   349 -           0.3151 -0.1955  0.4275  0.1204 -0.0622 -0.0106
   352 -           0.2977 -0.0111 -0.0043  0.1830 -0.0118 -0.0101
   354 -           0.6621 -0.4482  0.0092  0.3214  0.0137 -0.0414
   359 -           0.1171 -0.2625 -0.0806 -0.1643  0.0402 -0.0337
   371 -           0.1089  0.4383 -0.0667 -0.0209 -0.0267  0.0267
   378 -           0.1706  0.3300 -0.0983 -0.0061  0.0053  0.0375
   387 -           0.1231  0.4882 -0.3222 -0.0083 -0.0420 -0.0427
   389 -           0.1210  0.0715 -0.0249 -0.0273  0.0061  0.0173
   402 -           0.0546  0.1434 -0.2141 -0.0496  0.0111 -0.0295
   403 -           0.1831 -0.0116 -0.0138  0.0830  0.0229 -0.0044
   433 -           0.2812  0.0608 -0.0067  0.1848 -0.0185 -0.0093
   434 -           0.0948 -0.0043 -0.1979 -0.0469 -0.0934  0.0383
   444 -           0.1210 -0.6046  0.0028 -0.1914 -0.0756 -0.0063
   446 -           0.7378 -0.6138  0.0261  0.6204  0.0169 -0.0621
   453 -           0.2570 -0.0429 -0.0271  0.1598 -0.0366  0.0099
   456 -           0.2405  0.1003 -0.0138  0.1267  0.0167 -0.0099
   460 -          -0.0053  0.4380 -0.2688 -0.0788  0.0034 -0.0069
   485 -           0.1686  0.1426  0.0209  0.0019  0.0524  0.0063
   512 -           0.2897 -0.1418  0.0770  0.2023  0.0159 -0.0003
   513 -           0.0162 -0.0676 -0.1877  0.0286 -0.1561 -0.0332
   532 -           0.1817  0.0075 -0.0377  0.0300 -0.0113 -0.0184
   570 -           0.4290  0.0985 -0.2112 -0.1340  0.0822  0.0411
   579 -           0.1312 -0.1918 -0.1288 -0.0014 -0.0097 -0.0225
   596 -           0.2940 -0.0028 -0.2044 -0.1827  0.0035 -0.0191
   599 -           0.2069  0.2302 -0.2108 -0.0509  0.0654 -0.0083
   606 -           0.1779  0.2300 -0.2453 -0.0687  0.0153  0.0191
   625 -           0.4369  0.3463 -0.1058  0.1985  0.0674  0.0029
   631 -           0.1738  0.1480 -0.0060  0.0310 -0.0237  0.0417
   653 -           0.1241 -0.1762 -0.1461 -0.0040 -0.0698 -0.0052
   661 -           0.0933 -0.0817 -0.1652 -0.0155 -0.0409 -0.0341
   670 -           0.0767  0.1938  0.0228 -0.0008  0.0247  0.0164
   673 -           0.1080  0.3756 -0.2913 -0.0964 -0.0614  0.0097
   675 -           0.2712 -0.0742 -0.0109  0.0446  0.0219  0.0061
   679 -           0.1403  0.2684 -0.2625 -0.0327  0.0432  0.0170
   688 -           0.1422 -0.5919 -0.0155 -0.1866 -0.0731 -0.0128
   699 -           0.1174 -0.0730  0.0370  0.0115  0.0467  0.0083
   706 -           0.1643 -0.5242  0.0301 -0.0782  0.2134  0.0637
   716 -           0.0907  0.4316 -0.1175 -0.0237 -0.0025  0.0287
   719 -           0.2025  0.1285 -0.0205  0.0757  0.0082 -0.0255
   720 -           0.0857 -0.1304  0.0393 -0.0386  0.0036  0.0347
   729 -           0.2708  0.1568 -0.2330  0.0241 -0.0624  0.0292
   739 -           0.1841 -0.2593 -0.1198 -0.1683 -0.0178  0.0035
   742 -           0.1091 -0.2517 -0.1018 -0.0034 -0.0389 -0.0105
   773 -           0.3140  0.0708 -0.2304 -0.1299  0.0187  0.0123
   776 -           0.1044 -0.1864 -0.1190 -0.1460  0.0264  0.0472
   782 -           0.3410  0.0449 -0.0008  0.1452  0.0671 -0.0215
   785 -           0.1883 -0.4998 -0.0466 -0.2471  0.0058 -0.0665
   789 -           0.2194 -0.3220 -0.0599 -0.1676  0.0008  0.0075
   793 -           0.1418  0.2153  0.0006 -0.0107 -0.0117  0.0347
   808 -           0.1713  0.0778  0.0947 -0.0020  0.0520  0.0259
   824 -           0.0129  0.4221 -0.3669 -0.0528 -0.1058 -0.0254
   832 -           0.1301  0.0758 -0.0371 -0.0834  0.0711 -0.0218
   847 -           0.2097  0.1520  0.0439  0.0521  0.0339  0.0649
   863 -           0.8185 -0.6353  0.1272  0.5648  0.0315 -0.0886
   908 -           0.7650  0.0971 -0.2006 -0.0441  0.2777  0.0974
   913 -           0.3693  0.1822 -0.0491  0.1791  0.0031 -0.0083
   925 -           0.1067  0.3524 -0.0797 -0.0145  0.0139  0.0140
   929 -           0.2136  0.0911 -0.0407  0.1482 -0.0570  0.0083
   944 -           0.6599  0.1231 -0.2694 -0.1305 -0.0048  0.0175
   984 -           0.4166 -0.6141  0.1309  0.4080 -0.0513 -0.0169
   985 -           0.1846 -0.0571  0.0276  0.1107 -0.0966 -0.0495
  1011 -           0.2922 -0.0747  0.0568  0.2637 -0.0301  0.0256
  1020 -           0.2044  0.2424  0.0404  0.0311  0.0118  0.0461
  1036 -           0.0936  0.3278  0.0003 -0.0308 -0.0225  0.0478
  1065 -           0.2346  0.0496  0.0068  0.1653 -0.0084 -0.0059
  1094 -           0.2250  0.0052 -0.1783 -0.1006  0.0504 -0.0152
  1126 -           0.4018  0.2130 -0.0393  0.2356  0.0126  0.0360
  1131 -           0.1237  0.0475 -0.0301  0.1310 -0.1053  0.0011
  1139 -           0.3136 -0.0580  0.0546  0.2097 -0.0036 -0.0023
  1143 -           0.7728  0.0137 -0.2418 -0.1016  0.1329 -0.0020
  1147 -           0.2859  0.0289 -0.0182  0.1642 -0.0254  0.0295
  1148 -           0.1382 -0.1433 -0.1374  0.0388 -0.0477  0.0042
  1198 -           0.4059  0.2546 -0.1209 -0.0233  0.0826 -0.0076
  1204 -           0.2891 -0.0669  0.0123  0.1072  0.0413 -0.0173
  1228 -           0.2101  0.2600  0.0847  0.0304  0.0310  0.0515
  1300 -           0.1043 -0.2711 -0.0753 -0.0814  0.0194  0.0924
  1329 -           0.3082 -0.1256  0.0161  0.1734 -0.0082  0.0146
  1332 -           0.1639  0.0341 -0.2854 -0.1343 -0.3055 -0.0745
  1350 -           0.2355  0.2981 -0.1003  0.0615 -0.1228  0.0896
  1374 -           0.1447 -0.3422  0.1110  0.1627 -0.0002  0.0022
  1433 -           0.1571 -0.0140  0.0725  0.0723  0.0118  0.0279
  1459 -           0.3241  0.3334  1.3056 -0.2960 -0.2271 -0.1216
  1471 -           0.7741 -0.3443 -0.0709 -0.1646  0.0462  0.0039
  1494 -           0.3464 -0.1276  0.0739  0.2306 -0.0404  0.0242
  1508 -          -0.0249 -0.4553 -0.0766 -0.1418 -0.0690 -0.0088
  1542 -           0.7417  0.0664 -0.1656 -0.1575  0.1144  0.0224
  1565 -           0.0744 -0.0480  0.0907 -0.1932 -0.1624  0.1271
  1620 -           0.1644 -0.0319  0.0286  0.1418  0.0506 -0.0223
  1640 -           0.1629  0.0663 -0.0273  0.0741  0.0071 -0.0317
  1642 -           0.0952  0.4189 -0.0768  0.0288 -0.0781  0.0556
  1658 -           0.2571  0.4561 -0.1381  0.0542  0.0762 -0.0878
  1659 -           0.1705  0.3187 -0.0672 -0.0478  0.0499 -0.0236
  1660 -           0.1826  0.2053 -0.0049  0.0049  0.0259  0.0384
  1662 -           0.1893  0.4601  0.0119  0.0828 -0.0090  0.0690
  1667 -           0.3132  0.2378 -0.0483  0.2284  0.0177  0.0248
  1685 -           0.1566 -0.1590  0.0649  0.1443  0.0098  0.0052
  1751 -           0.1199  0.2888 -0.1041  0.0006 -0.0934 -0.0051
  1807 -           0.3346 -0.2165  0.1337  0.0748  0.0272 -0.0146
  1839 -           0.0537  0.1437  0.0062  0.0319 -0.1102 -0.0150
  1848 -           0.1483  0.2185 -0.0475  0.0703 -0.1091  0.0778
  1858 -           0.1597  0.5385 -0.2445  0.0001  0.0106  0.0485
  1862 -           0.1547 -0.6559  0.2434  0.2074 -0.0802  0.0164
  1864 -           0.0520 -0.2672  0.1067  0.1797 -0.0890  0.0609
  1866 -           0.3500  0.0525  0.0013  0.0687 -0.0051  0.0547
  1903 -           0.1280 -0.0379 -0.1621 -0.0064 -0.0419 -0.0165
  1904 -           0.1512  0.2625  0.5296 -0.0275 -0.0866 -0.0618
  1916 -           0.3918 -0.0180  0.0587  0.0941  0.0145 -0.0023
  1929 -           0.2275  1.0381  0.9231 -0.0080  0.0370 -0.0130
  1943 -           0.2784  0.1535 -0.0663  0.0759  0.0524  0.0106
  1980 -           0.4079 -0.0173  0.0534  0.1889  0.0235  0.0378
  2035 -           0.0909  0.1319 -0.2528 -0.0950 -0.0097  0.0337
  2042 -           0.0821  0.1791  0.0775 -0.0107 -0.0012  0.0071
  2045 -           0.1851  0.6885  0.8456 -0.0970  0.0761 -0.0638
  2063 -           0.0691 -0.3105  0.0643  0.1378 -0.0655  0.0216
  2064 -           0.2550 -0.1766  0.0164  0.1774  0.0040  0.0049
  2074 -           0.4645  0.0732  0.0550  0.1719  0.0268 -0.0472
  2085 -           0.0486  0.4299 -0.3477 -0.0192 -0.0481 -0.0089
  2099 -           0.1174 -0.5742  0.0107 -0.1870  0.0183 -0.0036
  2107 -           0.2562  0.0184 -0.0423  0.0882 -0.0768  0.0257
  2157 -           0.1956  0.1735 -0.0551  0.0703  0.0004  0.0304
  2246 -           0.5513  0.1839 -0.1837 -0.1384  0.1231  0.0145
  2335 -           0.2436  0.2772 -0.0432  0.0758 -0.1036  0.0637
  2353 -           0.0973  0.3531 -0.0645 -0.0262  0.0142  0.0348
  2354 -           0.0837  0.6296 -0.3425  0.0702 -0.0505  0.0101
  2378 -           0.0569 -0.5432  0.0057 -0.1691 -0.0039  0.0271
  2386 -           0.1834  0.2505 -0.0405  0.0404  0.0118  0.0197
  2396 -           0.1924  0.2626 -0.1057  0.1723 -0.0339  0.0244
  2401 -           0.1814  0.2459  0.0317 -0.0265 -0.0356 -0.0323
  2442 -           0.1623  0.8617  0.9795 -0.2123 -0.0087 -0.0171
  2448 -           0.3543  0.4205 -0.3038 -0.0663  0.0792  0.0441
  2501 -           0.7960 -0.5080  0.0406  0.6701  0.1320 -0.1059
  2504 -           0.1137  0.0900  0.0974 -0.0295  0.0583  0.0291
  2521 -           0.0806  0.0787 -0.0058  0.0273 -0.0292 -0.0024
  2566 -           0.0455  0.7063  0.8562 -0.1113  0.0523 -0.0587
  2579 -           0.0893  0.3402  0.8663  0.2122  0.0075 -0.1491
  2715 -           0.3252  0.2712 -0.1399  0.2184 -0.0447  0.0029
  2732 -           0.2174  0.6386 -0.3104  0.1705 -0.1547  0.0469
  2851 -           0.1587  0.6494  0.9658 -0.1883 -0.2195  0.0800
  2873 -           0.1330 -0.1689  0.1106  0.1479  0.0671 -0.0313
  2875 -           0.1343  0.2738 -0.0754  0.0653 -0.0457  0.0198
  2911 -           0.2749  0.1927  0.0040  0.0888  0.0364  0.0183
  2912 -           0.1992  0.5956  1.1125 -0.2085 -0.0379  0.0304
  2957 -           0.1485 -0.0010 -0.1487 -0.0381 -0.0107 -0.0194
  2965 -           0.1992  0.6393  0.0312 -0.0298  0.1016  0.0132
  2977 -           0.1734  0.2501 -0.0564  0.0347 -0.0047  0.0224
  3028 -           0.0118 -0.1685 -0.1268 -0.0653 -0.1060 -0.0112
  3102 -           0.2579 -0.2182  0.0841  0.1898 -0.0517 -0.0122
  3103 -           0.1363  0.1906 -0.2677 -0.0842 -0.0683  0.0515
  3122 -           0.3715 -0.3388  0.1810  0.2117  0.0577 -0.0203
  3155 -           0.0568  1.1058  0.8458 -0.3893 -0.1160  0.1086
  3198 -           0.3318 -0.1534  0.0436  0.2190  0.1584 -0.0930
  3199 -           0.2188 -0.6086  0.0375  0.1218  0.0306  0.0076
  3200 -          -0.1553 -1.0623  0.1709 -0.2039 -0.1170 -0.0004
  3248 -           0.5076  0.2597 -0.2437 -0.1525  0.0555  0.0317
  3255 -           0.1018  0.1844  0.0473  0.0158  0.0121  0.0391
  3317 -           0.5561  0.0122 -0.1782 -0.1425  0.1372 -0.0006
  3363 -           0.1806 -0.1279  0.1608  0.0021  0.0241  0.0404
  3395 -           0.1678  0.1322  0.0700  0.0440  0.0490  0.0830
  3402 -           0.2465  0.2249 -0.0502  0.1065 -0.0289 -0.0308
  3430 -           0.0881  0.1928  0.0296 -0.0161  0.0461  0.0307
  3491 -           0.0200  0.1455  0.0515 -0.0420 -0.0230  0.0205
  3511 -           0.3255  0.0098  0.1195  0.0885  0.0018  0.0199
  3628 -           0.0547 -0.7727  0.5816  0.3045  0.1709 -0.1148
  3635 -           0.2823  0.1570  0.1178  0.0243  0.0410  0.0106
  3701 -           0.1276  0.2371 -0.0100 -0.0144 -0.0643  0.0109
  3734 -           0.0883  0.7383 -0.4494  0.0185 -0.0137 -0.0131
  3753 -           0.2039 -0.5361  0.2753  0.0857  0.0033 -0.0229
  3788 -           0.2075  0.1842 -0.0061  0.0700  0.0041  0.0030
  3844 -           0.0030  0.6021 -0.3779 -0.0321 -0.0943 -0.0406
  3858 -           0.2630  0.0031  0.1325  0.3226 -0.1944  0.1474
  3873 -           0.2694  0.0096  0.0573  0.0557  0.0655 -0.0045
  3903 -           0.0422 -0.0176  0.0435 -0.0254 -0.0170  0.0199
  3908 -          -0.0185  0.5887  1.3074 -0.3046  0.0384  0.0851
  3910 -           0.2329  0.1093  0.0068  0.0853 -0.0234  0.0283
  3920 -           0.3451 -0.1083  0.0708  0.2201 -0.0088  0.0208
  3949 -           0.1728 -0.2959  0.1005  0.1608  0.0212  0.0054
  4038 -           0.2748  1.0426  0.3218 -0.1828  0.1405 -0.0676
  4055 -           0.0288  0.3319  1.1708 -0.2645 -0.1467 -0.0110
  4179 -           0.1998 -0.3237  0.1692  0.0378  0.0319 -0.0149
  4188 -           0.1656  0.4954  0.8249 -0.1066  0.1006 -0.0213
  4197 -           0.0770 -0.0951  0.0894 -0.0622 -0.0056  0.0328
  4352 -           0.1692  0.0130  0.0469  0.1400 -0.0019  0.0010
  4407 -           0.3790 -0.1586 -0.0033  0.2265 -0.0548  0.0112
  4417 -           0.2576 -0.0321 -0.0010  0.1837 -0.0369  0.0064
  4451 -           0.2561  0.5297  0.0003 -0.0298  0.0130  0.0098
  4558 -           0.1273  0.0946  0.0945 -0.0160 -0.0407  0.0061
  4570 -           0.2535  0.2547 -0.1000  0.1576 -0.0631  0.0165
  4688 -           0.1976 -0.7990  0.3210  0.1788 -0.0805  0.0845
  4713 -           0.4459  0.6490 -0.1804  0.0714 -0.0756  0.0652
  4737 -           0.0721  0.6884 -0.3804 -0.0204 -0.0325  0.0284
  4995 -           0.1290  0.1782  0.0470 -0.0345 -0.0110  0.0035
  5013 -           0.3347  0.0054 -0.0653  0.2280  0.0570  0.0191
  5111 -           0.2120  0.5451  0.6046 -0.1313 -0.0101  0.0328
  5143 -           0.0585 -0.7681  0.2549  0.1302  0.0376  0.0060
  5230 -           0.1752  0.0553  0.0541  0.0486 -0.0369  0.0366
  5261 -           0.4579 -0.9240  0.0461  0.2583 -0.1286  0.0747
  5379 -           0.2251 -0.3488  0.2999  0.1734  0.0256  0.0786
  5401 -           0.2553  0.2993 -0.0543  0.0714  0.0576  0.0330
  5407 -           0.0619  0.1112  0.0190 -0.0279  0.0714  0.0077
  5587 -           0.1093 -0.0387  0.1404 -0.0431  0.0934 -0.0007
  5604 -          -0.0060  0.6437  0.8642 -0.1587 -0.0782  0.0366
  5641 -           0.4281  0.2315  0.0281  0.2007 -0.0268  0.0175
  5660 -           0.1609 -0.6795  0.2293  0.2238 -0.1295 -0.0333
  5685 -           0.1214  0.1482 -0.0315  0.0409 -0.0476  0.0034
  5817 -           0.1583  0.2745  0.0377  0.0682 -0.0356  0.0457
  5840 -           0.0678  0.7988 -0.4251  0.0779 -0.1069 -0.0075
  6047 -           0.1645  0.1310  0.0317 -0.0764 -0.1471 -0.0570
  6239 -           0.2769 -0.3047  0.1249  0.1220  0.0831 -0.0348
  6386 -           0.2365  0.1163  0.0069  0.1575  0.0516 -0.0369
  6411 -          -0.1288 -0.2896 -0.1184 -0.1955 -0.0434  0.0088
  6455 -           0.4260 -0.1384  0.1740  0.1757  0.0595 -0.0207
  6585 -           0.1158  0.0493  0.0605  0.0115  0.0239  0.0372
  7341 -           0.0750 -0.4413  0.1838  0.1424 -0.0202 -0.0182
  7763 -           0.0395  0.5364 -0.2960  0.0226 -0.0289 -0.0153
  8334 -           0.1623  0.0741 -0.0116  0.0852  0.0748  0.0291
  8444 -           0.1822  0.2102 -0.0479  0.1394 -0.0221  0.0092
 17274 -           0.4245 -0.3852 -0.0515 -0.2157 -0.0443 -0.0343
 18736 -           0.2487  0.0407  0.0900  0.0725  0.1699 -0.0235
 19127 -           0.2830 -0.3780  0.2520 -0.0087 -0.1720 -0.1395
 19356 -           0.1226 -0.1374  0.1339  0.1091 -0.0537  0.0016
 20786 -           0.0718 -0.3197  0.0488 -0.2530 -0.0680 -0.0175
 20790 -           0.0501  0.2910 -0.0031 -0.0354  0.0468 -0.0076
 22771 -           0.2409  0.5637 -0.1640  0.0086  0.0344 -0.0179
 24475 -           0.2982  0.6658 -0.1674  0.1449  0.0169 -0.0122
 25330 -          -0.0579 -0.3387 -0.0216 -0.2038  0.0841 -0.0159
 35107 -           0.2343 -0.2796  0.1198  0.1688  0.0215  0.0213
 36284 -           0.1110 -0.1982 -0.0407  0.0978  0.0223 -0.0321
 53435 -           0.3622  0.2366  0.0952 -0.0019  0.0468  0.0169
 54690 -           0.2198  0.4827 -0.2014 -0.0470  0.0149  0.0372
 66146 -           0.0828 -0.5731  0.1838  0.1035 -0.0374 -0.0134
 86450 -           0.1235  0.3394 -0.2079 -0.0760  0.1209 -0.0457
 86819 -           0.1668 -0.2899  0.1179  0.2184 -0.0269 -0.0465
 89355 -           0.2146  0.2219  0.0855  0.0599  0.0570  0.0196
 98943 -           0.3976  0.1847 -0.0136  0.0245  0.1417 -0.0398
 99907 -           0.1492 -0.0983  0.2724  0.1281  0.1757  0.0479
137062 -           0.1001  0.3466  0.2015  0.2101  0.2369  0.0572
138258 -           0.0717 -0.3626  0.1429  0.0970  0.0415 -0.0615
162058 -           0.1509 -0.4938  0.2197  0.1128 -0.0846 -0.0345
162781 -           0.2247 -0.0410  0.0342  0.1541  0.0537 -0.0618
     0 2000 PG3    0.4540  0.2477 -0.2303 -0.2169  0.0304 -0.0160
     0 2001 TX16   0.2506 -0.0398 -0.1546 -0.2192  0.0678 -0.0444
